city_ID,city_CN,city_EN
3011,道真仡佬族苗族自治县,Daozhen Gelao and Miao Autonomous County
3012,务川仡佬族苗族自治县,Wuchuan Gelao And Miao Autonomous County
3013,汇川区,Huichuan District
3014,红花岗区,Honghuagang District
3016,安顺市,Anshun
3017,普定县,Puding County
3018,平坝区,Pingba District
3019,镇宁布依族苗族自治县,Zhenning Buyi and Miao Autonomous County
3020,紫云苗族布依族自治县,Ziyun Buyi and Miao Autonomous County
3021,关岭布依族苗族自治县,Guanling Buyi and Miao Autonomous County
3023,铜仁市,Tongren
3024,德江县,Dejiang County
3025,江口县,Eguchi County
3026,思南县,Sinan County
3027,石阡县,Shiqian County
3028,玉屏侗族自治县,Yuping Dong Autonomous County
3029,松桃苗族自治县,Songtao Miao Autonomous County
3030,印江土家族苗族自治县,Yinjiang Tujia and Miao Autonomous County
3031,沿河土家族自治县,Yanhe Tujia Autonomous County
3032,万山区,Wanshan District
3034,毕节市,Bijie
3035,黔西市,"Qianxi, Bijie"
3036,大方县,Dafang County
3038,织金县,Zhijin County
3039,金沙县,Jinsha County
3040,赫章县,Hezhang County
3041,纳雍县,Nayong County
3042,威宁彝族回族苗族自治县,"Weining Yi, Hui and Miao Autonomous County"
3044,兴义市,Xingyi
3045,望谟县,Wangmo County
3046,兴仁市,Xingren
3047,普安县,Puan County
3048,册亨县,Ceheng County
3049,晴隆县,Qinglong County
3050,贞丰县,Zhenfeng County
3051,安龙县,Anlong County
3053,凯里市,Kaili
3054,施秉县,Shibing County
3055,从江县,Congjiang County
3056,锦屏县,Jinping County
3057,镇远县,"Zhenyuan County, Qiandongnan"
3058,麻江县,Majiang County
3059,台江县,Taijiang County
3060,天柱县,Tianzhu County
3061,黄平县,Huangping County
3062,榕江县,Rongjiang County
3063,剑河县,Jianhe County
3064,三穗县,Sansui County
3065,雷山县,Leishan County
3066,黎平县,Liping County
3067,岑巩县,Cengong County
3068,丹寨县,Danzhai County
3070,都匀市,Duyun
3071,福泉市,Fuquan
3072,贵定县,Guiding County
3073,惠水县,Huishui County
3074,罗甸县,Luodian County
3075,瓮安县,Wengan County
3076,荔波县,Libo County
3077,龙里县,Longli County
3078,平塘县,Pingtang County
3079,长顺县,Changshun County
3080,独山县,Dushan County
3081,三都水族自治县,Sandu Shui Autonomous County
3084,拉萨市,Lhasa
3085,林周县,linzhou-county
3086,当雄县,Damxung County
3087,尼木县,nimu-county
3088,曲水县,qushui-county
3089,达孜区,Dazi District
3090,墨竹工卡县,Maizhokunggar County
3091,堆龙德庆县,duilongdeqing-district
3093,昌都市,Qamdo
3095,江达县,Jomda County
3096,贡觉县,Gonjo County
3097,类乌齐县,leiwuqi-county
3098,丁青县,dingqing-county
3099,八宿县,Baxoi County
3100,左贡县,Zogang County
3101,芒康县,Markam County
3102,洛隆县,Lhorong County
3103,边坝县,Banbar County
3104,察雅县,Zhag'yab County
3106,山南市,Shannan
3107,乃东区,Naidong District
3108,扎囊县,Zhanang County
3109,贡嘎县,Gonggar County
3110,琼结县,Qonggyai County
3111,曲松县,Qusum County
3112,措美县,Comai County
3113,洛扎县,Lhozhag County
3114,加查县,Gyaca County
3115,隆子县,longzi-county
3116,错那县,Cona County
3117,浪卡子县,langkazi-county
3118,泽当镇,zedang-town
3119,桑日县,Sangri County
3121,日喀则市,Shigatse
3122,南木林县,Namling County
3123,江孜县,jiangzi-county
3124,定日县,Tingri County
3125,萨迦县,Sa'gya County
3126,拉孜县,lhatse-county
3127,昂仁县,Ngamring County
3128,谢通门县,Xaitongmoin County
3129,白朗县,Bainang County
3130,仁布县,Rinbung County
3131,康马县,Kangmar County
3132,定结县,dingjie-county
3133,仲巴县,Zhongba County
3134,亚东县,Yadong County
3135,吉隆县,Gyirong County
3136,聂拉木县,Nyalam County
3137,萨嘎县,Saga County
3138,岗巴县,Gamba County
3139,帕里镇,Pagri Town
3141,那曲市,Naqu
3143,嘉黎县,Lhari County
3144,比如县,Biru County
3145,聂荣县,Nyainrong County
3146,安多县,Amdo County
3148,索县,Sog County
3149,班戈县,Baingoin County
3150,巴青县,Baqen County
3151,尼玛县,Nyinma County
3153,阿里地区,Ngari Prefecture
3154,噶尔县,Gar County
3155,措勤县,cuoqin-county
3156,普兰县,Burang County
3157,札达县,Zanda County
3158,日土县,Rutog County
3159,革吉县,geji-county
3160,改则县,gaize-county
3161,狮泉河镇,shiquanhe-town
3162,申扎县,Xainza County
3164,林芝市,Nyingchi
3165,朗县,Nang County
3166,米林县,Mainling County
3167,察隅县,chayu-county
3168,波密县,bomi-county
3169,工布江达县,Gongbo'gyamda County
3170,墨脱县,motuo-county
3173,香港特別行政區,Hong Kong
3176,澳門特別行政區,Macau
3179,台北市,Taipei City
3180,新北市,New Taipei City
3182,高雄市,Kaohsiung City
3185,台中市,Taichung City
3186,新竹市,Hsinchu City
3187,嘉义市,Chiayi City
3188,宜兰县,Ilan City
3189,桃园市,Taoyuan City
3190,苗栗县,Miaoli City
3191,彰化县,Changhua
3192,南投县,Nantou City
3193,云林县,Yunlin CIty
3194,台南市,Tainan City
3195,屏东县,Pingtung City
3196,台东县,Taitung City
3197,花莲县,Hualien City
3200,钓鱼岛,Tiao-yu Island
4270,Kabul,Kabul
4269,Kandahar,Kandahar
4268,Herat,Herat
4267,Islamabad,Islamabad
4266,Karachi,Karachi
4265,Pyongyang,Pyongyang
4264,Moscow,Moscow
4263,Petersburg,Petersburg
4262,Manila,Manila
4261,서울,Seoul
4260,부산,Busan
4259,안양,Anyang
4258,인천,Incheon
4257,수원,Suwon
4256,Phnom Penh,Phnom Penh
4255,Vientiane,Vientiane
4254,Beirut,Beirut
4253,Kuala Lumpur,Kuala Lumpur
4252,Malacca,Malacca
4251,Ulan Bator,Ulan Bator
4250,Rangoon,Rangoon
4249,Katmandu,Katmandu
4248,Tokyo,Tokyo
4247,osaka,osaka
4246,Yokohama,Yokohama
4245,Kobe,Kobe
4244,Colombo,Colombo
4243,Bangkok,Bangkok
4242,Ankara,Ankara
4241,Istanbul,Istanbul
4240,Tashkent,Tashkent
4239,Singapore,Singapore
4238,Baghdad,Baghdad
4237,Tehran,Tehran
4236,Jerusalem,Jerusalem
4235,Tel Aviv,Tel Aviv
4234,New Delhi,New Delhi
4233,Bombay,Bombay
4232,Bangalore,Bangalore
4231,Chennai,Chennai
4230,Hyderabad,Hyderabad
4229,Pune,Pune
4228,Calcutta,Calcutta
4227,Jakarta,Jakarta
4226,Hanoi,Hanoi
4225,Ottawa,Ottawa
4224,Toronto,Toronto
4223,Montreal,Montreal
4222,Banff,Banff
4221,Calgary,Calgary
4220,Vancouver,Vancouver
4219,Victoria,Victoria
4218,Edmonton,Edmonton
4217,Portland,Portland
4216,Philadelphia,Philadelphia
4215,Pittsburgh,Pittsburgh
4214,Houston,Houston
4213,Miami,Miami
4212,Washington,Washington
4211,Seattle,Seattle
4210,Los Angeles,Los Angeles
4209,San Francisco,San Francisco
4208,Denver,Denver
4207,Boston,Boston
4206,Atlanta,Atlanta
4205,Detroit,Detroit
4204,Las Vegas,Las Vegas
4203,New York,New York
4202,Atlantic City,Atlantic City
4201,Chicago,Chicago
4200,Dallas,Dallas
4199,Minneapolis,Minneapolis
4198,SanDiego,SanDiego
4197,Cincinnati,Cincinnati
4196,Baltimore,Baltimore
4195,San Jose,SanJose
4194,Kansas,Kansas
4193,Tampa,Tampa
4192,Columbus,Columbus
4191,Orlando,Orlando
4190,Cleveland,Cleveland
4189,Phoenix,Phoenix
4188,Indianapolis,Indianapolis
4187,Richmond,Richmond
4186,Austin,Austin
4185,Milwaukee,Milwaukee
4184,Buenos Aires,Buenos Aires
4183,Asuncion,Asuncion
4182,Brasilia,Brasilia
4181,Casablanca,Casablanca
4180,Rio De Janeiro,Rio De Janeiro
4179,Sao Paulo,Sao Paulo
4178,Porto Alegre,Porto Alegre
4177,Curitiba,Curitiba
4176,Tarija,Tarija
4175,Quito,Quito
4174,Armenia,Armenia
4173,Pereira,Pereira
4172,Bogota,Bogota
4171,Havana,Havana
4170,Lima,Lima
4169,Mexico City,Mexico City
4168,Monterrey,Monterrey
4167,Guadalajara,Guadalajara
4166,Valencia,Valencia
4165,Caracas,Caracas
4164,Montevideo,Montevideo
4163,Santiago,Santiago
4162,Sydney,Sydney
4161,Melbourne,Melbourne
4160,Canberra,Canberra
4159,Brisbane,Brisbane
4158,Perth,Perth
4157,Adelaide,Adelaide
4156,Auckland,Auckland
4155,Wellington,Wellington
4154,Tirana,Tirana
4153,Dublin,Dublin
4152,Vienna,Vienna
4151,Salzburg,Salzburg
4150,Brest,Brest
4149,Burgas,Burgas
4148,Brussels,Brussels
4147,Akureyri,Akureyri
4146,Warsaw,Warsaw
4145,Copenhagen,Copenhagen
4144,Helsingor,Helsingor
4143,Frankfurt,Frankfurt
4142,Berlin,Berlin
4141,Bonn,Bonn
4140,Munich,Munich
4139,Stuttgart,Stuttgart
4138,Dusseldorf,Dusseldorf
4137,Hamburg,Hamburg
4136,Cologne,Cologne
4135,Paris,Paris
4134,Lyon,Lyon
4133,Versailles,Versailles
4132,Marseille,Marseille
4131,Nice,Nice
4130,Bordeaux,Bordeaux
4129,Toulouse,Toulouse
4128,Bastia,Bastia
4127,Helsinki,Helsinki
4126,Amsterdam,Amsterdam
4125,Rotterdam,Rotterdam
4124,Prague,Prague
4123,Rijeka,Rijeka
4122,Zagreb,Zagreb
4121,Luxembourg,Luxembourg
4120,Bucharest,Bucharest
4119,Monte-Carlo,Monte-Carlo
4118,Belgrade,Belgrade
4117,Oslo,Oslo
4116,Lisbon,Lisbon
4115,Stockholm,Stockholm
4114,Goteborg,Goteborg
4113,Zurich,Zurich
4112,Geneva,Geneva
4111,Bern,Bern
4110,Bratislava,Bratislava
4109,Barcelona,Barcelona
4108,Madrid,Madrid
4107,Athens,Athens
4106,Budapest,Budapest
4105,Rome,Rome
4104,Milan,Milan
4103,Vatican,Vatican
4102,Venice,Venice
4101,Pisa,Pisa
4100,Florence,Florence
4099,Torino,Torino
4098,London,London
4097,Manchester,Manchester
4096,Liverpool,Liverpool
4095,Glasgow,Glasgow
4094,Edinburgh,Edinburgh
4093,Leeds,Leeds
4092,Belfast,Belfast
4091,Bristol,Bristol
4090,Southampton,Southampton
4089,Birmingham,Birmingham
4088,Algiers,Algiers
4087,Cairo,Cairo
4086,Alexander,Alexander
4085,Luanda,Luanda
4084,Bujumbura,Bujumbura
4083,Bata,Bata
4082,Brazzaville,Brazzaville
4081,Libreville,Libreville
4080,Accra,Accra
4079,Bulawayo,Bulawayo
4078,Buea,Buea
4077,Moroni,Moroni
4076,Mombasa,Mombasa
4075,Nairobi,Nairobi
4074,Monrovia,Monrovia
4073,Kigali,Kigali
4072,Rabat,Rabat
4071,Maputo,Maputo
4070,Windhoek,Windhoek
4069,Johannesburg,Johannesburg
4068,Cape Town,Cape Town
4067,Durban,Durban
4066,Niamey,Niamey
4065,Abuja,Abuja
4064,Freetown,Freetown
4063,Dakar,Dakar
4062,Mogadishu,Mogadishu
4061,Dar es Salaam,Dar es Salaam
4060,Tunisia,Tunisia
4059,Kampala,Kampala
4058,Lusaka,Lusaka
4057,Bangui,Bangui
4272,Natal,Natal
4273,Salvador,Salvador
4274,Cuiaba,Cuiaba
4275,Belo Horizonte,Belo Horizonte
4276,Fortaleza,Fortaleza
4277,Manaus,Manaus
4278,Recife,Recife
4279,Curitiba,Curitiba
227869,Leikanger,Leikanger
227776,Stavanger,Stavanger
227619,Narvik,Narvik
227420,Bergen,Bergen
226730,راولپنڈی,Rawalpindi
226702,لاہور,Lahore
226458,Sinuiju,Sinuiju
226453,개성,Kaesong
226430,청진,Chongjin
226394,희천,Huichon
223934,Kazan',Kazan
220955,Vladivostok,Vladivostok
219046,Vladimirskaya,Vladimir
213070,Yekaterinburg,Yekaterinburg
209426,St. Petersburg,St. Petersburg
208054,Puerto Princesa,Puerto Princesa
207958,Cebu,Cebu
207887,Tagbilaran City,Tagbilaran
207658,Olongapo City,Olongapo
207551,Angeles,Angeles
207457,Pasig,Pasig
206736,Kalibo,Kalibo
206057,Laoag City,Laoag
205590,대구광역시,Daegu
205465,대전광역시,Daejeon
204813,Siem Reap,Siem Reap
204659,Sihanoukville,Sihanouk
204382,Ivalo,Ivalo
204372,Rovaniemi,Rovaniemi
204350,Muonio,Muonio
204246,Tampere,Tampere
204203,Kuopio,Kuopio
204164,Joensuu,Joensuu
204114,Kajaani,Kajaani
204109,Kuusamo,Kuusamo
203970,Lappeenranta,Lappeenranta
203948,Lahti,Lahti
203881,Semporna,Semporna
203867,Sabah,Sabah
203711,Taunggyi,Taunggyi
203660,Yangon,Yangon
203499,Mandalay,Mandalay
203371,भक्तपुर,Bhaktapur
203370,काठमाडौं,Kathmandu
203368,ललितपुर,Lalitpur
202625,Nagoya,Nagoya
202133,千葉県,
201812,京都,Kyoto
201230,福岡,Fukuoka
201005,札幌市 中央区,Sapporo-Shi Chuo-Ku
200949,Sapporo-Shi,Sapporo
200797,北海道,
200178,奈良,Nara
200139,沖縄,Okinawa
200121,ගාල්ල,Galle
200116,මහනුවර,Kandy
200077,අනුරාධපුරය,Anuradhapura
200005,เมืองกระบี่,Mueang Krabi
199383,หัวหิน,Hua Hin
198869,เมืองเชียงใหม่,Mueang Chiang Mai
198834,จังหวัดภูเก็ต,
198628,Çanakkale,Canakkale
198616,Edirne,Edirne
198575,Bursa,Bursa
198538,Balıkesir,Balikesir
198434,Tekirdağ,Tekirdag
198336,Hopa,Hopa
198304,Kastamonu,Kastamonu
198302,Safranbolu,Safranbolu
198279,Bolu,Bolu
198261,Gümüşhane,Gümüşhane
198241,Tokat,Tokat
198221,Trabzon,Trabzon
198175,Sinop,Sinop
198150,Giresun,Giresun
198052,Diyarbakır,Diyarbakir
198010,Şanlıurfa,Sanliurfa
198001,Siirt,Siirt
197895,Alanya,Alanya
197893,Finike,Finike
197886,Antalya,Antalya
197840,Adana,Adana
197822,Isparta,Isparta
197805,Niğde,Niğde
197670,Yozgat,Yozgat
197297,Kayseri,Kayseri
197230,Konya,Konya
197219,Kırşehir,Kirsehir
197166,Eskişehir,Eskişehir
197145,Bingöl,Bingol
197116,Erzincan,Erzincan
197065,Erzurum,Erzurum
197026,Kars,Kars
197013,Elazığ,Elazig
196997,Malatya,Malatya
196931,İzmir,Izmir
196894,Uşak,Usak
196863,Denizli,Denizli
196852,Bodrum,Bodrum
196828,Dalaman,Dalaman
196573,Samarkand,Samarkand
196210,Leeuwarden,Leeuwarden
196138,Utrecht,Utrecht
195768,The Hague,The Hague
195680,Maastricht,Maastricht
195627,Basra,Basra
195503,Shiraz,Shiraz
195438,Tabriz,Tabriz
195428,Mashhad,Mashhad
193647,藏南,
191654,Yogyakarta,Yogyakarta
191595,Tanjung Pinang,Tanjung Pinang
191550,Surabaya,Surabaya
188527,Denpasar,Denpasar
188383,Whitehorse,Whitehorse
188377,Prince Albert,Prince Albert
188373,Meadow Lake,Meadow Lake
188369,Swift Current,Swift Current
188332,Estevan,Estevan
188329,Saskatoon,Saskatoon
188292,Kenora,Kenora
188248,Cartwright,Cartwright
188243,Thompson,Thompson
188218,Gretna,Gretna
188150,Grand Rapids,Grand Rapids
188138,Wawanesa,Wawa
188130,Melita,Melita
188124,Winnipeg,Winnipeg
188079,Victoria,Victoria
188065,Halifax,Halifax
188014,Sydney,Sydney
187984,Yarmouth,Yarmouth
187886,Red Deer,Red Deer
187820,St. Stephen,St. Stephen
187810,Moncton,Moncton
187717,Clyde River,Clyde River
187679,Squamish,Squamish
187673,Revelstoke,Revelstoke
187626,Williams Lake,Williams Lake
187611,Penticton,Penticton
187603,Dawson Creek,Dawson
187602,Peace River,Peace River
187551,Cranbrook,Cranbrook
187538,Comox,Comox
187532,Smithers,Smithers
187477,Port Hardy,Port Hardy
187470,Prince George,Prince George
187424,Inuvik,Inuvik
187423,Yellowknife,Yellowknife
187407,Chibougamau,Chibougamau
187209,Sherbrooke,Sherbrooke
187184,Québec,Quebec
187134,St. John's,St. John's
187000,North Bay,North Bay
186957,Perth,Perth
186939,Timmins,Timmins
186938,Kapuskasing,Kapuskasing
186923,Thunder Bay,Thunder Bay
186769,Sudbury,Sudbury
179823,Split,Split
179805,Dubrovnik,Dubrovnik
178934,Sibiu,Sibiu
178713,Craiova,Craiova
178099,Tulcea,Tulcea
177184,Bacău,Bacau
176493,Botoșani,Botosani
174148,Buzău,Buzau
174133,Monaco-Ville,Monaco-Ville
174113,Sombor,Sombor
173983,Zrenjanin,Zrenjanin
173930,Nis,NIS
173864,Vranje,Vranje
173801,Cuprija,Cuprija
173793,Valjevo,Valjevo
173768,Krusevac,Krusevac
173729,Santa Maria,Santa Maria
173615,Funchal,Funchal
173604,Ponta Delgada,Ponta Delgada
173529,Porto,Porto
173306,Bragança,Braganca
173246,Évora,Evora
173158,Coimbra,Coimbra
173122,Sines,Sines
173103,Karlstad,Karlstad
172883,Visby,Visby
172860,Umea,Umea
172842,Gallivare,Gallivare
172833,Kiruna,Kiruna
172818,Lulea,Lulea
172744,Gavle,Gavle
172567,Norrkoping,Norrkoping
172560,Linkoping,Linkoping
172290,Helsingborg,Helsingborg
172264,Malmo,Malmo
171533,Basel,Basel
171033,Interlaken,Interlaken
170826,Zermatt,Zermatt
170772,Altdorf (UR),Altdorf
170706,St. Gallen,St. Gallen
170490,Chur,Chur
170453,Poschiavo,Poschiavo
170437,Davos,Davos
170431,Samedan,Samedan
170337,Montreux,Montreux
170242,Lausanne,Lausanne
169715,Lugano,Lugano
169577,Locarno,Locarno
169515,Schaffhausen,Schaffhausen
169375,Neuchâtel,Neuchatel
169162,Poprad,Poprad
167977,Ceuta,Ceuta
167026,Alicante,Alicante
166793,Mérida,Mérida
166033,Salamanca,Salamanca
164496,Valladolid,Valladolid
163896,Bilbao,Bilbao
162184,Albacete,Albacete
161091,Comunidad Valenciana,Valencia
160752,Córdoba,Cordoba
160642,Sevilla,Sevilla
160429,Almería,Almeria
160260,North Granada,North Granada
160076,Málaga,Málaga
160041,Πάτρα,Patras
159927,Ρόδος,Rhodes
159859,Τρίπολη,Tripoli
159777,Λάρισα,Larissa
159667,Θεσσαλονίκη,Thessaloniki
159211,Salamis,Salamis
158476,Miskolc,Miskolc
158311,Nagykanizsa,Nagykanizsa
157255,Cegléd,Cegléd
156885,Debrecen,Debrecen
156799,Szeged,Szeged
154257,Rosario,Rosario
154046,Córdoba,Cordoba
153733,Ushuaia,Ushuaia
153027,La Plata,La Plata
151553,Concepción,Concepcion
151336,Capri,Capri
151113,Palermo,Palermo
150913,Messina,Messina
150482,Turin,Turin
148787,Trento,Trento
148774,Trieste,Trieste
147919,Bergamo,Bergamo
147723,Pizzale,Pizza
145526,Cappadocia,
145465,Pescara,Pescara
145200,Brindisi,Brindisi
144645,Cervia,Cervia
144273,Cagliari,Cagliari
143651,Verona,Verona
143315,Campobasso,Campobasso
142570,Grosseto,Grosseto
142292,Arezzo,Arezzo
142277,Biskra - بسكرة,Biskra
141901,Oran - وهران,Oran
141841,Tlemcen - تلمسان,Tlemcen
141505,Annaba - عنابة‎,Annaba
141485,Constantine - قسنطينة,Constantine
141481,Tiaret - تيارت,Tiaret
141208,Aberdeen,Aberdeen
140878,Kirkwall,Kirkwall
140353,Lerwick,Lerwick
140076,Stornoway,Stornoway
